"DateTime","Price","Price in BTC","Volume (24h)"
"2024-02-19 20:00:00",0.039858572785599,7.6812408377434e-7,6675
"2024-02-19 22:00:00",0.041071293223374,7.89672668418e-7,11311
"2024-02-20 00:00:00",0.040950309004862,7.906901026108e-7,12309
"2024-02-20 02:00:00",0.040491519603567,7.8342973112618e-7,10629
"2024-02-20 04:00:00",0.040337671048942,7.7927832567736e-7,9604
"2024-02-20 06:00:00",0.040123600133892,7.7161443548394e-7,9396
"2024-02-20 08:00:00",0.039839740811896,7.6885120599729e-7,8208
"2024-02-20 10:00:00",0.039785538301501,7.6509583027962e-7,7851
"2024-02-20 12:00:00",0.039085701941963,7.4713359016271e-7,9829
"2024-02-20 14:00:00",0.03924455006029,7.5073060797712e-7,9753
"2024-02-20 16:00:00",0.040658557109458,7.8638970077467e-7,12069
"2024-02-20 18:00:00",0.041106020923164,7.992001321416e-7,12545
"2024-02-20 20:00:00",0.042268171882829,8.108706063192e-7,12917
"2024-02-20 22:00:00",0.041814588933241,8.0091207030182e-7,12550
"2024-02-21 00:00:00",0.041102722360132,7.8598019507369e-7,16948
"2024-02-21 02:00:00",0.040979811480778,7.8597364608591e-7,16828
"2024-02-21 04:00:00",0.041018096423936,7.8872406119994e-7,16792
"2024-02-21 06:00:00",0.043549003385765,8.3990822304526e-7,21393
"2024-02-21 08:00:00",0.043893205424731,8.4929974536783e-7,22644
"2024-02-21 10:00:00",0.043379896279632,8.4653307438918e-7,22379
"2024-02-21 12:00:00",0.043398537149679,8.4730856195389e-7,19996
"2024-02-21 14:00:00",0.044196055311804,8.6499920197151e-7,20763
"2024-02-21 16:00:00",0.043897932517346,8.5670963541967e-7,18568
"2024-02-21 18:00:00",0.043019254262992,8.4348275946931e-7,20574
"2024-02-21 20:00:00",0.043915987750406,8.5968699307662e-7,20651
"2024-02-21 22:00:00",0.044131075370125,8.5842520047128e-7,15133
"2024-02-22 00:00:00",0.04458676158821,8.6216213859812e-7,9511
"2024-02-22 02:00:00",0.044048174905431,8.5658733210783e-7,9154
"2024-02-22 04:00:00",0.045125654513007,8.7468967404789e-7,10661
"2024-02-22 06:00:00",0.048243765773567,9.335312842557e-7,11425
"2024-02-22 08:00:00",0.052999869641776,0.0000010224338781546,16564
"2024-02-22 10:00:00",0.051584480007317,9.9480747320717e-7,17576
"2024-02-22 12:00:00",0.051151467805515,9.9073534265096e-7,21358
"2024-02-22 14:00:00",0.056114797723169,0.0000010955103698208,28877
"2024-02-22 16:00:00",0.056747735656166,0.0000010999447326477,30195
"2024-02-22 18:00:00",0.054300381779914,0.0000010513928893299,27264
"2024-02-22 20:00:00",0.054493760513258,0.0000010524322315731,26620
"2024-02-22 22:00:00",0.055499969889293,0.0000010766441209076,28517
"2024-02-23 00:00:00",0.057900372368422,0.0000011268537791857,32391
"2024-02-23 02:00:00",0.05864356548504,0.000001141984443805,33190
"2024-02-23 04:00:00",0.066602789776472,0.0000013009996491403,44004
"2024-02-23 06:00:00",0.07091452214287,0.0000013826701488674,49292
"2024-02-23 08:00:00",0.065181215867166,0.0000012761506454321,45202.5
